id,created_at,text
796452948909793280,Wed Nov 09 20:42:35 +0000 2016,b'Looking forward to our Emerging Leader event tonight at @CityofSurrey Operations Centre #myheroesweardirt'
796447359748231168,Wed Nov 09 20:20:22 +0000 2016,b'RT @CityofSurrey: Reminder: Keep catch basins in front of your home clear by putting leaves in your organics cart https://t.co/F7Scg18xNJ'
796439950803640320,Wed Nov 09 19:50:56 +0000 2016,"b""RT @VolleyballBC: We're 10 days from the 10th Annual @CityofSurrey Kids Conference! Parents sign your kids up for free atomic VBall! #surre\xe2\x80\xa6"""
796439603448258560,Wed Nov 09 19:49:33 +0000 2016,"b""@jalee7 thanks for asking, we're looping in our friends at @SurreyRCMP as they might be able to help answer. Thanks ^NP"""
796439512188669952,Wed Nov 09 19:49:11 +0000 2016,b'RT @WCCityData: WCCD Pres&amp;CEO to speak at the #IntelligentCitiesSummit on standardized city data (incl.data from @CityofSurrey) https://t.c\xe2\x80\xa6'
796438228513517568,Wed Nov 09 19:44:05 +0000 2016,b'RT @CityofSurrey: Your dog licence renewal process has changed! Check the link for details. #SurreyBC https://t.co/ySs9btm4Ve https://t.co/\xe2\x80\xa6'
796438206262738947,Wed Nov 09 19:44:00 +0000 2016,"b""RT @VolleyballBC: We're 10 days from the 10th Annual @CityofSurrey Kids Conference! Parents sign your kids up for free atomic VBall! #surre\xe2\x80\xa6"""
796435835985883136,Wed Nov 09 19:34:35 +0000 2016,b'RT @SFU: Big news: @Canada &amp; #BC gov to provide $45M each to expand #SFU in @CityofSurrey #SFUinnovates @JustinTrudeau https://t.co/WsoU135\xe2\x80\xa6'
796434685656236037,Wed Nov 09 19:30:00 +0000 2016,"b""We're 10 days from the 10th Annual @CityofSurrey Kids Conference! Parents sign your kids up for free atomic VBall!\xe2\x80\xa6 https://t.co/xKbfSoC2NU"""
796428509736534018,Wed Nov 09 19:05:28 +0000 2016,b'Your dog licence renewal process has changed! Check the link for details. #SurreyBC https://t.co/ySs9btm4Ve https://t.co/EKsTgG0DqA'
796427569293885441,Wed Nov 09 19:01:44 +0000 2016,b'Are you a senior looking to brush up on bike maintenance skills? Join our FREE course next Wed in @CityofSurrey.\xe2\x80\xa6 https://t.co/R0r9R9zLc2'
796426557438955520,Wed Nov 09 18:57:42 +0000 2016,b'RT @WCCityData: WCCD Pres&amp;CEO to speak at the #IntelligentCitiesSummit on standardized city data (incl.data from @CityofSurrey) https://t.c\xe2\x80\xa6'
796425971767382016,Wed Nov 09 18:55:23 +0000 2016,b'RT @BCCSABeSafe: Ground Disturbance Seminar Dec 6th in @CityofSurrey with @BCCommonGround @DigSafeCanada @GlobalTCentre Register today #BCC\xe2\x80\xa6'
796422914455154688,Wed Nov 09 18:43:14 +0000 2016,b'Ground Disturbance Seminar Dec 6th in @CityofSurrey with @BCCommonGround @DigSafeCanada @GlobalTCentre Register tod\xe2\x80\xa6 https://t.co/MS1N9oYh4S'
796421889270939654,Wed Nov 09 18:39:09 +0000 2016,b'WCCD Pres&amp;CEO to speak at the #IntelligentCitiesSummit on standardized city data (incl.data from @CityofSurrey)\xe2\x80\xa6 https://t.co/H5ijTyFXhh'
796416185185157120,Wed Nov 09 18:16:29 +0000 2016,"b'RT @CityofSurrey: Globally recognized Michael Shuman is breaking it down to local living economies at #surreyinnovates, Nov 23 https://t.co\xe2\x80\xa6'"
796416117547798528,Wed Nov 09 18:16:13 +0000 2016,"b'RT @CityofSurrey: #SurreyBC is growing, and how we move into our future is important. See how LRT will shape our city: https://t.co/du1zuTg\xe2\x80\xa6'"
796412605606797312,Wed Nov 09 18:02:16 +0000 2016,"b'Hiring: Crime Analyst to support criminal investigative activities, programs &amp; crime reduction strategies #Civicjobs https://t.co/zsbiuryj7k'"
796408493494267904,Wed Nov 09 17:45:56 +0000 2016,"b'@CityofSurrey do our RCMP have these to hand out also? Needed, as nights are getting longer and much darker. https://t.co/QMtHXQKEeG'"
796407668504047616,Wed Nov 09 17:42:39 +0000 2016,"b'RT @VillageSurrey: TONIGHT: ""Taking the Next Step: Finding the right approach for your group"" https://t.co/7rcNyjrpXm @CityofSurrey, @vanta\xe2\x80\xa6'"
796407071621058560,Wed Nov 09 17:40:17 +0000 2016,b'@CityofSurrey GIS Manager Bill McKay is presenting at our free GIS Day events next week! Register to attend https://t.co/kHiqZiV2iU'
796400631699226624,Wed Nov 09 17:14:41 +0000 2016,b'RT @SFU: The announcement from @JustinTrudeau : #SFU #SFUinnovates @CityofSurrey #cleantech #cdnpoli @bcgovnews #trudeau https://t.co/HeGwj\xe2\x80\xa6'
796397113315913728,Wed Nov 09 17:00:42 +0000 2016,"b'RT @apxconsult: Amazing presentation @brucehayne from @CityofSurrey, great Smart City initiatives underway in BC, growing quickly! https://\xe2\x80\xa6'"
796392903962742785,Wed Nov 09 16:43:59 +0000 2016,"b'RT @PetePothier: #SurreyBC #Surrey @CityofSurrey @SurreyRCMP another stolen work van reported this morning, gettin real tired of this shit.\xe2\x80\xa6'"
796392386683371520,Wed Nov 09 16:41:55 +0000 2016,b'#intelligentcitiessummit .@CityofSurrey #LightRail promotes @EcoDistricts formation. https://t.co/wvGtpBMx8r'
796390657308983296,Wed Nov 09 16:35:03 +0000 2016,b'RT @CarlaMays: #intelligentcitiessummit Go .@CityofSurrey  #DigitalStrategy #diversity #econdev #green=Complete #SmartCity \xe2\x9d\xa4\xef\xb8\x8f #AmericaninCa\xe2\x80\xa6'
796390100808724480,Wed Nov 09 16:32:50 +0000 2016,b'RT @CarlaMays: #intelligentcitiessummit Go .@CityofSurrey  #DigitalStrategy #diversity #econdev #green=Complete #SmartCity \xe2\x9d\xa4\xef\xb8\x8f #AmericaninCa\xe2\x80\xa6'
796389420547112961,Wed Nov 09 16:30:08 +0000 2016,b'#intelligentcitiessummit Go .@CityofSurrey  #DigitalStrategy #diversity #econdev #green=Complete #SmartCity \xe2\x9d\xa4\xef\xb8\x8f\xe2\x80\xa6 https://t.co/tc1qbb855M'
796389344361660416,Wed Nov 09 16:29:50 +0000 2016,"b'RT @PetePothier: #SurreyBC #Surrey @CityofSurrey @SurreyRCMP another stolen work van reported this morning, gettin real tired of this shit.\xe2\x80\xa6'"
796386845089288194,Wed Nov 09 16:19:54 +0000 2016,b'RT @SFU: Big news: @Canada &amp; #BC gov to provide $45M each to expand #SFU in @CityofSurrey #SFUinnovates @JustinTrudeau https://t.co/WsoU135\xe2\x80\xa6'
796381843545325569,Wed Nov 09 16:00:02 +0000 2016,"b'RT @apxconsult: Amazing presentation @brucehayne from @CityofSurrey, great Smart City initiatives underway in BC, growing quickly! https://\xe2\x80\xa6'"
796381201628073984,Wed Nov 09 15:57:29 +0000 2016,"b'Amazing presentation @brucehayne from @CityofSurrey, great Smart City initiatives underway in BC, growing quickly! https://t.co/jusuZJUvR5'"
796380585748885509,Wed Nov 09 15:55:02 +0000 2016,"b'#SurreyBC #Surrey @CityofSurrey @SurreyRCMP another stolen work van reported this morning, gettin real tired of this shit...@mvpplumbing'"
796374765099331584,Wed Nov 09 15:31:54 +0000 2016,"b'RT @CityofSurrey: #SurreyBC is growing, and how we move into our future is important. See how LRT will shape our city: https://t.co/du1zuTg\xe2\x80\xa6'"
796372266422587392,Wed Nov 09 15:21:58 +0000 2016,b'RT @WCCityData: The WCCD is pleased to welcome @CityofSurrey as an #ISO37120 Platinum certified city! 1st city in #BritishColumbia! https:/\xe2\x80\xa6'
796370765935415296,Wed Nov 09 15:16:01 +0000 2016,"b'TONIGHT: ""Taking the Next Step: Finding the right approach for your group"" https://t.co/7rcNyjrpXm @CityofSurrey,\xe2\x80\xa6 https://t.co/ste1rdpaOs'"
796346276082307072,Wed Nov 09 13:38:42 +0000 2016,"b'RT @SurreyMortgages: White Rock Gives Water the All-Clear, But Resident Unsure #WhiteRock #SouthSurrey #SurreyBC #CityofSurrey https://t.co\xe2\x80\xa6'"
